users,book,rating,user_id,book_id
ender,Bleach (graphic novel),0,26,29
ender,Kiss the Dust,0,26,30
ender,To Kill a Mockingbird,0,26,31
ender,The Lion the Witch and the Wardrobe,0,26,32
ender,The Bourne Series,4,26,33
ender,Life of Pi,0,26,34
ender,Breathless,0,26,35
ender,Twilight Series,0,26,36
ender,Sabriel,0,26,37
ender,Nineteen Eighty-Four (1984),0,26,38
ender,Eragon,0,26,39
ender,Hatchet,0,26,40
ender,My Sister's Keeper,0,26,41
ender,The Golden Compass,0,26,42
ender,Harry Potter Series,0,26,43
ender,Holes,0,26,44
ender,Shonen Jump Series,0,26,45
ender,The Shadow Club,0,26,46
ender,Bone Series,0,26,47
ender,Maus: A Survivor's Tale,0,26,48
ender,The Joy Luck Club,0,26,49
ender,The Lord of the Rings,5,26,50
ender,The Hobbit,4,26,51
ender,Shattered,0,26,52
ender,The War Of The Worlds,5,26,53
ender,Dealing with Dragons,0,26,54
ender,The Chrysalids,4,26,55
Apollo,The Hitchhiker's Guide To The Galaxy,0,27,1
Apollo,Watership Down,0,27,2
Apollo,The Five People You Meet in Heaven,5,27,3
Apollo,Speak,0,27,4
Apollo,I Know Why the Caged Bird Sings,0,27,5
Apollo,Thirteen Reasons Why,0,27,6
Apollo,Foundation Series,0,27,7
Apollo,The Sisterhood of the Travelling Pants,4,27,8
Apollo,A Great and Terrible Beauty,0,27,9
Apollo,The Da Vinci Code,0,27,10
Apollo,The Princess Diaries,3,27,11
Apollo,Ender's Game,0,27,12
Apollo,The Hunt for Red October,0,27,13
Apollo,The Hunger Games,0,27,14
Apollo,The Great Gatsby,1,27,15
Apollo,Ranger's Apprentice Series,0,27,16
Apollo,Inkheart,0,27,17
Apollo,Neuromancer,0,27,18
Apollo,Lord of the Flies,0,27,19
Apollo,The Princess Bride,0,27,20
Apollo,Dinotopia: A Land Apart from Time,0,27,21
Apollo,Far North,0,27,22
Apollo,Practical Magic,0,27,23
Apollo,Brave New World,5,27,24
Apollo,The Summer Tree,0,27,25
Apollo,Flowers For Algernon,0,27,26
Apollo,Owl in Love,0,27,27
Apollo,Naruto,0,27,28
Apollo,Bleach (graphic novel),0,27,29
Apollo,Kiss the Dust,0,27,30
Apollo,To Kill a Mockingbird,4,27,31
Apollo,The Lion the Witch and the Wardrobe,1,27,32
Apollo,The Bourne Series,0,27,33
Apollo,Life of Pi,0,27,34
Apollo,Breathless,0,27,35
Apollo,Twilight Series,0,27,36
Apollo,Sabriel,0,27,37
Apollo,Nineteen Eighty-Four (1984),4,27,38
Apollo,Eragon,0,27,39
Apollo,Hatchet,0,27,40
Apollo,My Sister's Keeper,0,27,41
Apollo,The Golden Compass,0,27,42
Apollo,Harry Potter Series,4,27,43
Apollo,Holes,4,27,44
Apollo,Shonen Jump Series,0,27,45
Apollo,The Shadow Club,0,27,46
Apollo,Bone Series,0,27,47
Apollo,Maus: A Survivor's Tale,0,27,48
Apollo,The Joy Luck Club,4,27,49
Apollo,The Lord of the Rings,0,27,50
Apollo,The Hobbit,2,27,51
Apollo,Shattered,0,27,52
Apollo,The War Of The Worlds,0,27,53
Apollo,Dealing with Dragons,0,27,54
Apollo,The Chrysalids,3,27,55
Zax,The Hitchhiker's Guide To The Galaxy,0,28,1
Zax,Watership Down,4,28,2
Zax,The Five People You Meet in Heaven,0,28,3
Zax,Speak,0,28,4
Zax,I Know Why the Caged Bird Sings,0,28,5
Zax,Thirteen Reasons Why,0,28,6
Zax,Foundation Series,0,28,7
Zax,The Sisterhood of the Travelling Pants,0,28,8
Zax,A Great and Terrible Beauty,3,28,9
Zax,The Da Vinci Code,0,28,10
Zax,The Princess Diaries,0,28,11
Zax,Ender's Game,0,28,12
Zax,The Hunt for Red October,0,28,13
Zax,The Hunger Games,0,28,14
Zax,The Great Gatsby,0,28,15
Zax,Ranger's Apprentice Series,0,28,16
Zax,Inkheart,0,28,17
Zax,Neuromancer,0,28,18
Zax,Lord of the Flies,0,28,19
Zax,The Princess Bride,5,28,20
Zax,Dinotopia: A Land Apart from Time,0,28,21
Zax,Far North,0,28,22
Zax,Practical Magic,0,28,23
Zax,Brave New World,0,28,24
Zax,The Summer Tree,0,28,25
Zax,Flowers For Algernon,0,28,26
Zax,Owl in Love,0,28,27
Zax,Naruto,0,28,28
Zax,Bleach (graphic novel),0,28,29
Zax,Kiss the Dust,0,28,30
Zax,To Kill a Mockingbird,0,28,31
Zax,The Lion the Witch and the Wardrobe,5,28,32
Zax,The Bourne Series,0,28,33
Zax,Life of Pi,0,28,34
Zax,Breathless,0,28,35
Zax,Twilight Series,0,28,36
Zax,Sabriel,0,28,37
Zax,Nineteen Eighty-Four (1984),0,28,38
Zax,Eragon,5,28,39
Zax,Hatchet,0,28,40
Zax,My Sister's Keeper,0,28,41
Zax,The Golden Compass,0,28,42
Zax,Harry Potter Series,5,28,43
Zax,Holes,0,28,44
Zax,Shonen Jump Series,0,28,45
Zax,The Shadow Club,0,28,46
Zax,Bone Series,4,28,47
Zax,Maus: A Survivor's Tale,0,28,48
Zax,The Joy Luck Club,0,28,49
Zax,The Lord of the Rings,5,28,50
Zax,The Hobbit,5,28,51
Zax,Shattered,0,28,52
Zax,The War Of The Worlds,0,28,53
Zax,Dealing with Dragons,0,28,54
Zax,The Chrysalids,3,28,55
Jaluka,The Hitchhiker's Guide To The Galaxy,0,29,1
Jaluka,Watership Down,5,29,2
Jaluka,The Five People You Meet in Heaven,0,29,3
Jaluka,Speak,0,29,4
Jaluka,I Know Why the Caged Bird Sings,0,29,5
Jaluka,Thirteen Reasons Why,0,29,6
Jaluka,Foundation Series,0,29,7
Jaluka,The Sisterhood of the Travelling Pants,0,29,8
Jaluka,A Great and Terrible Beauty,0,29,9
Jaluka,The Da Vinci Code,3,29,10
Jaluka,The Princess Diaries,0,29,11
Jaluka,Ender's Game,0,29,12
Jaluka,The Hunt for Red October,0,29,13
Jaluka,The Hunger Games,0,29,14
Jaluka,The Great Gatsby,0,29,15
Jaluka,Ranger's Apprentice Series,0,29,16
Jaluka,Inkheart,0,29,17
Jaluka,Neuromancer,0,29,18
Jaluka,Lord of the Flies,0,29,19
Jaluka,The Princess Bride,0,29,20
Jaluka,Dinotopia: A Land Apart from Time,0,29,21
Jaluka,Far North,0,29,22
Jaluka,Practical Magic,0,29,23
Jaluka,Brave New World,4,29,24
Jaluka,The Summer Tree,0,29,25
Jaluka,Flowers For Algernon,0,29,26
Jaluka,Owl in Love,0,29,27
Jaluka,Naruto,0,29,28
Jaluka,Bleach (graphic novel),0,29,29
Jaluka,Kiss the Dust,0,29,30
Jaluka,To Kill a Mockingbird,5,29,31
Jaluka,The Lion the Witch and the Wardrobe,0,29,32
Jaluka,The Bourne Series,0,29,33
Jaluka,Life of Pi,0,29,34
Jaluka,Breathless,0,29,35
Jaluka,Twilight Series,0,29,36
Jaluka,Sabriel,0,29,37
Jaluka,Nineteen Eighty-Four (1984),4,29,38
Jaluka,Eragon,0,29,39
Jaluka,Hatchet,0,29,40
Jaluka,My Sister's Keeper,0,29,41
Jaluka,The Golden Compass,0,29,42
Jaluka,Harry Potter Series,0,29,43
Jaluka,Holes,0,29,44
Jaluka,Shonen Jump Series,0,29,45
Jaluka,The Shadow Club,0,29,46
Jaluka,Bone Series,0,29,47
Jaluka,Maus: A Survivor's Tale,0,29,48
Jaluka,The Joy Luck Club,5,29,49
Jaluka,The Lord of the Rings,0,29,50
Jaluka,The Hobbit,0,29,51
Jaluka,Shattered,0,29,52
Jaluka,The War Of The Worlds,0,29,53
Jaluka,Dealing with Dragons,0,29,54
Jaluka,The Chrysalids,0,29,55
Sanity,The Hitchhiker's Guide To The Galaxy,0,30,1
Sanity,Watership Down,0,30,2
Sanity,The Five People You Meet in Heaven,0,30,3
Sanity,Speak,0,30,4
Sanity,I Know Why the Caged Bird Sings,0,30,5
Sanity,Thirteen Reasons Why,0,30,6
Sanity,Foundation Series,0,30,7
Sanity,The Sisterhood of the Travelling Pants,0,30,8
Sanity,A Great and Terrible Beauty,0,30,9
Sanity,The Da Vinci Code,0,30,10
Sanity,The Princess Diaries,0,30,11
Sanity,Ender's Game,0,30,12
Sanity,The Hunt for Red October,0,30,13
Sanity,The Hunger Games,0,30,14
Sanity,The Great Gatsby,0,30,15
Sanity,Ranger's Apprentice Series,0,30,16
Sanity,Inkheart,0,30,17
Sanity,Neuromancer,0,30,18
Sanity,Lord of the Flies,5,30,19
Sanity,The Princess Bride,0,30,20
Sanity,Dinotopia: A Land Apart from Time,0,30,21
Sanity,Far North,0,30,22
Sanity,Practical Magic,0,30,23
Sanity,Brave New World,0,30,24
Sanity,The Summer Tree,0,30,25
Sanity,Flowers For Algernon,0,30,26
Sanity,Owl in Love,0,30,27
Sanity,Naruto,0,30,28
Sanity,Bleach (graphic novel),5,30,29
Sanity,Kiss the Dust,0,30,30
Sanity,To Kill a Mockingbird,0,30,31
Sanity,The Lion the Witch and the Wardrobe,5,30,32
Sanity,The Bourne Series,0,30,33
Sanity,Life of Pi,4,30,34
Sanity,Breathless,0,30,35
Sanity,Twilight Series,0,30,36
Sanity,Sabriel,0,30,37
Sanity,Nineteen Eighty-Four (1984),0,30,38
Sanity,Eragon,0,30,39
Sanity,Hatchet,0,30,40
Sanity,My Sister's Keeper,0,30,41
Sanity,The Golden Compass,0,30,42
Sanity,Harry Potter Series,5,30,43
Sanity,Holes,0,30,44
Sanity,Shonen Jump Series,0,30,45
Sanity,The Shadow Club,0,30,46
Sanity,Bone Series,0,30,47
Sanity,Maus: A Survivor's Tale,0,30,48
Sanity,The Joy Luck Club,0,30,49
Sanity,The Lord of the Rings,0,30,50
Sanity,The Hobbit,0,30,51
Sanity,Shattered,0,30,52
Sanity,The War Of The Worlds,0,30,53
Sanity,Dealing with Dragons,0,30,54
Sanity,The Chrysalids,0,30,55
Brix,The Hitchhiker's Guide To The Galaxy,3,31,1
Brix,Watership Down,0,31,2
Brix,The Five People You Meet in Heaven,0,31,3
Brix,Speak,0,31,4
Brix,I Know Why the Caged Bird Sings,0,31,5
Brix,Thirteen Reasons Why,0,31,6
Brix,Foundation Series,0,31,7
Brix,The Sisterhood of the Travelling Pants,0,31,8
Brix,A Great and Terrible Beauty,0,31,9
Brix,The Da Vinci Code,0,31,10
Brix,The Princess Diaries,0,31,11
Brix,Ender's Game,0,31,12
Brix,The Hunt for Red October,0,31,13
Brix,The Hunger Games,0,31,14
Brix,The Great Gatsby,3,31,15
Brix,Ranger's Apprentice Series,0,31,16
Brix,Inkheart,0,31,17
Brix,Neuromancer,0,31,18
Brix,Lord of the Flies,3,31,19
Brix,The Princess Bride,0,31,20
Brix,Dinotopia: A Land Apart from Time,0,31,21
Brix,Far North,0,31,22
Brix,Practical Magic,0,31,23
Brix,Brave New World,4,31,24
Brix,The Summer Tree,0,31,25
Brix,Flowers For Algernon,0,31,26
Brix,Owl in Love,0,31,27
Brix,Naruto,0,31,28
Brix,Bleach (graphic novel),0,31,29
Brix,Kiss the Dust,0,31,30
Brix,To Kill a Mockingbird,2,31,31
Brix,The Lion the Witch and the Wardrobe,0,31,32
Brix,The Bourne Series,0,31,33
Brix,Life of Pi,0,31,34
Brix,Breathless,0,31,35
Brix,Twilight Series,0,31,36
Brix,Sabriel,0,31,37
Brix,Nineteen Eighty-Four (1984),4,31,38
Brix,Eragon,0,31,39
Brix,Hatchet,0,31,40
Brix,My Sister's Keeper,0,31,41
Brix,The Golden Compass,0,31,42
Brix,Harry Potter Series,0,31,43
Brix,Holes,0,31,44
Brix,Shonen Jump Series,0,31,45
Brix,The Shadow Club,0,31,46
Brix,Bone Series,0,31,47
Brix,Maus: A Survivor's Tale,0,31,48
Brix,The Joy Luck Club,0,31,49
Brix,The Lord of the Rings,0,31,50
Brix,The Hobbit,0,31,51
Brix,Shattered,0,31,52
Brix,The War Of The Worlds,0,31,53
Brix,Dealing with Dragons,0,31,54
Brix,The Chrysalids,4,31,55
sage32,The Hitchhiker's Guide To The Galaxy,0,32,1
sage32,Watership Down,0,32,2
sage32,The Five People You Meet in Heaven,0,32,3
sage32,Speak,0,32,4
sage32,I Know Why the Caged Bird Sings,0,32,5
sage32,Thirteen Reasons Why,0,32,6
sage32,Foundation Series,0,32,7
sage32,The Sisterhood of the Travelling Pants,2,32,8
sage32,A Great and Terrible Beauty,0,32,9
sage32,The Da Vinci Code,4,32,10
sage32,The Princess Diaries,3,32,11
sage32,Ender's Game,0,32,12
sage32,The Hunt for Red October,0,32,13
sage32,The Hunger Games,0,32,14
sage32,The Great Gatsby,0,32,15
sage32,Ranger's Apprentice Series,0,32,16
sage32,Inkheart,0,32,17
sage32,Neuromancer,0,32,18
sage32,Lord of the Flies,4,32,19
sage32,The Princess Bride,5,32,20
sage32,Dinotopia: A Land Apart from Time,0,32,21
sage32,Far North,0,32,22
sage32,Practical Magic,0,32,23
sage32,Brave New World,4,32,24
sage32,The Summer Tree,0,32,25
sage32,Flowers For Algernon,0,32,26
sage32,Owl in Love,0,32,27
sage32,Naruto,0,32,28
sage32,Bleach (graphic novel),0,32,29
sage32,Kiss the Dust,0,32,30
sage32,To Kill a Mockingbird,4,32,31
sage32,The Lion the Witch and the Wardrobe,0,32,32
sage32,The Bourne Series,0,32,33
sage32,Life of Pi,0,32,34
sage32,Breathless,0,32,35
sage32,Twilight Series,1,32,36
sage32,Sabriel,0,32,37
sage32,Nineteen Eighty-Four (1984),0,32,38
sage32,Eragon,0,32,39
sage32,Hatchet,3,32,40
sage32,My Sister's Keeper,0,32,41
sage32,The Golden Compass,0,32,42
sage32,Harry Potter Series,5,32,43
sage32,Holes,4,32,44
sage32,Shonen Jump Series,4,32,45
sage32,The Shadow Club,0,32,46
sage32,Bone Series,0,32,47
sage32,Maus: A Survivor's Tale,0,32,48
sage32,The Joy Luck Club,3,32,49
sage32,The Lord of the Rings,0,32,50
sage32,The Hobbit,0,32,51
sage32,Shattered,0,32,52
sage32,The War Of The Worlds,0,32,53
sage32,Dealing with Dragons,0,32,54
sage32,The Chrysalids,5,32,55
clipper,The Hitchhiker's Guide To The Galaxy,5,33,1
clipper,Watership Down,0,33,2
clipper,The Five People You Meet in Heaven,0,33,3
clipper,Speak,0,33,4
clipper,I Know Why the Caged Bird Sings,0,33,5
clipper,Thirteen Reasons Why,0,33,6
clipper,Foundation Series,0,33,7
clipper,The Sisterhood of the Travelling Pants,3,33,8
clipper,A Great and Terrible Beauty,4,33,9
clipper,The Da Vinci Code,0,33,10
clipper,The Princess Diaries,0,33,11
clipper,Ender's Game,0,33,12
clipper,The Hunt for Red October,0,33,13
clipper,The Hunger Games,0,33,14
clipper,The Great Gatsby,0,33,15
clipper,Ranger's Apprentice Series,0,33,16
clipper,Inkheart,0,33,17
clipper,Neuromancer,0,33,18
clipper,Lord of the Flies,2,33,19
clipper,The Princess Bride,0,33,20
clipper,Dinotopia: A Land Apart from Time,0,33,21
clipper,Far North,0,33,22
clipper,Practical Magic,0,33,23
clipper,Brave New World,0,33,24
clipper,The Summer Tree,0,33,25
clipper,Flowers For Algernon,0,33,26
clipper,Owl in Love,0,33,27
clipper,Naruto,0,33,28
clipper,Bleach (graphic novel),0,33,29
clipper,Kiss the Dust,0,33,30
clipper,To Kill a Mockingbird,3,33,31
clipper,The Lion the Witch and the Wardrobe,5,33,32
clipper,The Bourne Series,0,33,33
clipper,Life of Pi,4,33,34
clipper,Breathless,0,33,35
clipper,Twilight Series,0,33,36
clipper,Sabriel,0,33,37
clipper,Nineteen Eighty-Four (1984),0,33,38
clipper,Eragon,0,33,39
clipper,Hatchet,0,33,40
clipper,My Sister's Keeper,0,33,41
clipper,The Golden Compass,5,33,42
clipper,Harry Potter Series,5,33,43
clipper,Holes,0,33,44
clipper,Shonen Jump Series,0,33,45
clipper,The Shadow Club,0,33,46
clipper,Bone Series,0,33,47
clipper,Maus: A Survivor's Tale,0,33,48
clipper,The Joy Luck Club,4,33,49
clipper,The Lord of the Rings,5,33,50
clipper,The Hobbit,5,33,51
clipper,Shattered,0,33,52
clipper,The War Of The Worlds,0,33,53
clipper,Dealing with Dragons,0,33,54
clipper,The Chrysalids,0,33,55
YJAM,The Hitchhiker's Guide To The Galaxy,0,34,1
YJAM,Watership Down,0,34,2
YJAM,The Five People You Meet in Heaven,0,34,3
YJAM,Speak,0,34,4
YJAM,I Know Why the Caged Bird Sings,0,34,5
YJAM,Thirteen Reasons Why,0,34,6
YJAM,Foundation Series,0,34,7
YJAM,The Sisterhood of the Travelling Pants,0,34,8
YJAM,A Great and Terrible Beauty,0,34,9
YJAM,The Da Vinci Code,0,34,10
YJAM,The Princess Diaries,0,34,11
YJAM,Ender's Game,0,34,12
YJAM,The Hunt for Red October,0,34,13
YJAM,The Hunger Games,0,34,14
YJAM,The Great Gatsby,0,34,15
YJAM,Ranger's Apprentice Series,0,34,16
YJAM,Inkheart,0,34,17
YJAM,Neuromancer,0,34,18
YJAM,Lord of the Flies,0,34,19
YJAM,The Princess Bride,0,34,20
YJAM,Dinotopia: A Land Apart from Time,0,34,21
YJAM,Far North,0,34,22
YJAM,Practical Magic,0,34,23
YJAM,Brave New World,0,34,24
YJAM,The Summer Tree,0,34,25
YJAM,Flowers For Algernon,0,34,26
YJAM,Owl in Love,0,34,27
YJAM,Naruto,0,34,28
YJAM,Bleach (graphic novel),0,34,29
YJAM,Kiss the Dust,0,34,30
YJAM,To Kill a Mockingbird,0,34,31
YJAM,The Lion the Witch and the Wardrobe,3,34,32
YJAM,The Bourne Series,0,34,33
YJAM,Life of Pi,0,34,34
YJAM,Breathless,0,34,35
YJAM,Twilight Series,4,34,36
YJAM,Sabriel,0,34,37
YJAM,Nineteen Eighty-Four (1984),0,34,38
YJAM,Eragon,4,34,39
YJAM,Hatchet,0,34,40
YJAM,My Sister's Keeper,0,34,41
YJAM,The Golden Compass,0,34,42
YJAM,Harry Potter Series,0,34,43
YJAM,Holes,4,34,44
YJAM,Shonen Jump Series,0,34,45
YJAM,The Shadow Club,0,34,46
YJAM,Bone Series,0,34,47
YJAM,Maus: A Survivor's Tale,0,34,48
YJAM,The Joy Luck Club,0,34,49
YJAM,The Lord of the Rings,5,34,50
YJAM,The Hobbit,5,34,51
YJAM,Shattered,0,34,52
YJAM,The War Of The Worlds,5,34,53
YJAM,Dealing with Dragons,0,34,54
YJAM,The Chrysalids,0,34,55
Martin,The Hitchhiker's Guide To The Galaxy,3,35,1
Martin,Watership Down,2,35,2
Martin,The Five People You Meet in Heaven,0,35,3
Martin,Speak,0,35,4
Martin,I Know Why the Caged Bird Sings,0,35,5
Martin,Thirteen Reasons Why,0,35,6
Martin,Foundation Series,0,35,7
Martin,The Sisterhood of the Travelling Pants,0,35,8
Martin,A Great and Terrible Beauty,0,35,9
Martin,The Da Vinci Code,0,35,10
Martin,The Princess Diaries,0,35,11
Martin,Ender's Game,4,35,12
Martin,The Hunt for Red October,4,35,13
Martin,The Hunger Games,0,35,14
Martin,The Great Gatsby,2,35,15
Martin,Ranger's Apprentice Series,0,35,16
Martin,Inkheart,0,35,17
Martin,Neuromancer,0,35,18
Martin,Lord of the Flies,2,35,19
Martin,The Princess Bride,0,35,20
Martin,Dinotopia: A Land Apart from Time,0,35,21
Martin,Far North,0,35,22
Martin,Practical Magic,0,35,23
Martin,Brave New World,0,35,24
Martin,The Summer Tree,0,35,25
Martin,Flowers For Algernon,0,35,26
Martin,Owl in Love,0,35,27
Martin,Naruto,0,35,28
Martin,Bleach (graphic novel),0,35,29
Martin,Kiss the Dust,0,35,30
Martin,To Kill a Mockingbird,0,35,31
Martin,The Lion the Witch and the Wardrobe,0,35,32
Martin,The Bourne Series,0,35,33
Martin,Life of Pi,0,35,34
Martin,Breathless,0,35,35
Martin,Twilight Series,0,35,36
Martin,Sabriel,0,35,37
Martin,Nineteen Eighty-Four (1984),2,35,38
Martin,Eragon,2,35,39
Martin,Hatchet,0,35,40
Martin,My Sister's Keeper,0,35,41
Martin,The Golden Compass,0,35,42
Martin,Harry Potter Series,5,35,43
Martin,Holes,0,35,44
Martin,Shonen Jump Series,0,35,45
Martin,The Shadow Club,0,35,46
Martin,Bone Series,0,35,47
Martin,Maus: A Survivor's Tale,0,35,48
Martin,The Joy Luck Club,3,35,49
Martin,The Lord of the Rings,4,35,50
Martin,The Hobbit,5,35,51
Martin,Shattered,0,35,52
Martin,The War Of The Worlds,2,35,53
Martin,Dealing with Dragons,0,35,54
Martin,The Chrysalids,0,35,55
Mike,The Hitchhiker's Guide To The Galaxy,5,36,1
Mike,Watership Down,0,36,2
Mike,The Five People You Meet in Heaven,0,36,3
Mike,Speak,0,36,4
Mike,I Know Why the Caged Bird Sings,0,36,5
Mike,Thirteen Reasons Why,0,36,6
Mike,Foundation Series,5,36,7
Mike,The Sisterhood of the Travelling Pants,0,36,8
Mike,A Great and Terrible Beauty,0,36,9
Mike,The Da Vinci Code,3,36,10
Mike,The Princess Diaries,0,36,11
Mike,Ender's Game,5,36,12
Mike,The Hunt for Red October,4,36,13
Mike,The Hunger Games,0,36,14
Mike,The Great Gatsby,0,36,15
Mike,Ranger's Apprentice Series,0,36,16
Mike,Inkheart,0,36,17
Mike,Neuromancer,4,36,18
Mike,Lord of the Flies,0,36,19
Mike,The Princess Bride,0,36,20
Mike,Dinotopia: A Land Apart from Time,0,36,21
Mike,Far North,0,36,22
Mike,Practical Magic,0,36,23
Mike,Brave New World,4,36,24
Mike,The Summer Tree,0,36,25
Mike,Flowers For Algernon,5,36,26
Mike,Owl in Love,0,36,27
Mike,Naruto,0,36,28
Mike,Bleach (graphic novel),0,36,29
Mike,Kiss the Dust,0,36,30
Mike,To Kill a Mockingbird,5,36,31
Mike,The Lion the Witch and the Wardrobe,5,36,32
Mike,The Bourne Series,5,36,33
Mike,Life of Pi,4,36,34
Mike,Breathless,0,36,35
Mike,Twilight Series,0,36,36
Mike,Sabriel,0,36,37
Mike,Nineteen Eighty-Four (1984),4,36,38
Mike,Eragon,0,36,39
Mike,Hatchet,0,36,40
Mike,My Sister's Keeper,0,36,41
Mike,The Golden Compass,5,36,42
Mike,Harry Potter Series,4,36,43
Mike,Holes,0,36,44
Mike,Shonen Jump Series,0,36,45
Mike,The Shadow Club,0,36,46
Mike,Bone Series,0,36,47
Mike,Maus: A Survivor's Tale,5,36,48
Mike,The Joy Luck Club,0,36,49
Mike,The Lord of the Rings,5,36,50
Mike,The Hobbit,4,36,51
Mike,Shattered,0,36,52
Mike,The War Of The Worlds,0,36,53
Mike,Dealing with Dragons,0,36,54
Mike,The Chrysalids,0,36,55
Strongbad,The Hitchhiker's Guide To The Galaxy,5,37,1
Strongbad,Watership Down,0,37,2
Strongbad,The Five People You Meet in Heaven,2,37,3
Strongbad,Speak,0,37,4
Strongbad,I Know Why the Caged Bird Sings,2,37,5
Strongbad,Thirteen Reasons Why,0,37,6
Strongbad,Foundation Series,0,37,7
Strongbad,The Sisterhood of the Travelling Pants,1,37,8
Strongbad,A Great and Terrible Beauty,0,37,9
Strongbad,The Da Vinci Code,0,37,10
Strongbad,The Princess Diaries,0,37,11
Strongbad,Ender's Game,0,37,12
Strongbad,The Hunt for Red October,0,37,13
Strongbad,The Hunger Games,0,37,14
Strongbad,The Great Gatsby,0,37,15
Strongbad,Ranger's Apprentice Series,0,37,16
Strongbad,Inkheart,0,37,17
Strongbad,Neuromancer,0,37,18
Strongbad,Lord of the Flies,0,37,19
Strongbad,The Princess Bride,0,37,20
Strongbad,Dinotopia: A Land Apart from Time,0,37,21
Strongbad,Far North,0,37,22
Strongbad,Practical Magic,0,37,23
Strongbad,Brave New World,1,37,24
Strongbad,The Summer Tree,0,37,25
Strongbad,Flowers For Algernon,0,37,26
Strongbad,Owl in Love,0,37,27
Strongbad,Naruto,0,37,28
Strongbad,Bleach (graphic novel),0,37,29
Strongbad,Kiss the Dust,0,37,30
Strongbad,To Kill a Mockingbird,0,37,31
Strongbad,The Lion the Witch and the Wardrobe,4,37,32
Strongbad,The Bourne Series,0,37,33
Strongbad,Life of Pi,4,37,34
Strongbad,Breathless,0,37,35
Strongbad,Twilight Series,0,37,36
Strongbad,Sabriel,0,37,37
Strongbad,Nineteen Eighty-Four (1984),1,37,38
Strongbad,Eragon,0,37,39
Strongbad,Hatchet,3,37,40
Strongbad,My Sister's Keeper,0,37,41
Strongbad,The Golden Compass,5,37,42
Strongbad,Harry Potter Series,5,37,43
Strongbad,Holes,3,37,44
Strongbad,Shonen Jump Series,0,37,45
Strongbad,The Shadow Club,0,37,46
Strongbad,Bone Series,0,37,47
Strongbad,Maus: A Survivor's Tale,5,37,48
Strongbad,The Joy Luck Club,0,37,49
Strongbad,The Lord of the Rings,3,37,50
Strongbad,The Hobbit,3,37,51
Strongbad,Shattered,0,37,52
Strongbad,The War Of The Worlds,0,37,53
Strongbad,Dealing with Dragons,0,37,54
Strongbad,The Chrysalids,4,37,55
Brian,The Hitchhiker's Guide To The Galaxy,5,38,1
Brian,Watership Down,0,38,2
Brian,The Five People You Meet in Heaven,0,38,3
Brian,Speak,0,38,4
Brian,I Know Why the Caged Bird Sings,0,38,5
Brian,Thirteen Reasons Why,0,38,6
Brian,Foundation Series,0,38,7
Brian,The Sisterhood of the Travelling Pants,0,38,8
Brian,A Great and Terrible Beauty,0,38,9
Brian,The Da Vinci Code,4,38,10
Brian,The Princess Diaries,0,38,11
Brian,Ender's Game,0,38,12
Brian,The Hunt for Red October,0,38,13
Brian,The Hunger Games,0,38,14
Brian,The Great Gatsby,5,38,15
Brian,Ranger's Apprentice Series,0,38,16
Brian,Inkheart,0,38,17
Brian,Neuromancer,0,38,18
Brian,Lord of the Flies,0,38,19
Brian,The Princess Bride,5,38,20
Brian,Dinotopia: A Land Apart from Time,0,38,21
Brian,Far North,0,38,22
Brian,Practical Magic,0,38,23
Brian,Brave New World,5,38,24
Brian,The Summer Tree,0,38,25
Brian,Flowers For Algernon,4,38,26
Brian,Owl in Love,0,38,27
Brian,Naruto,0,38,28
Brian,Bleach (graphic novel),0,38,29
Brian,Kiss the Dust,0,38,30
Brian,To Kill a Mockingbird,3,38,31
Brian,The Lion the Witch and the Wardrobe,0,38,32
Brian,The Bourne Series,0,38,33
Brian,Life of Pi,0,38,34
Brian,Breathless,0,38,35
Brian,Twilight Series,3,38,36
Brian,Sabriel,0,38,37
Brian,Nineteen Eighty-Four (1984),5,38,38
Brian,Eragon,4,38,39
Brian,Hatchet,5,38,40
Brian,My Sister's Keeper,0,38,41
Brian,The Golden Compass,0,38,42
Brian,Harry Potter Series,5,38,43
Brian,Holes,4,38,44
Brian,Shonen Jump Series,0,38,45
Brian,The Shadow Club,0,38,46
Brian,Bone Series,0,38,47
Brian,Maus: A Survivor's Tale,0,38,48
Brian,The Joy Luck Club,0,38,49
Brian,The Lord of the Rings,4,38,50
Brian,The Hobbit,5,38,51
Brian,Shattered,0,38,52
Brian,The War Of The Worlds,0,38,53
Brian,Dealing with Dragons,0,38,54
Brian,The Chrysalids,0,38,55
Douglas Anderson,The Hitchhiker's Guide To The Galaxy,5,39,1
Douglas Anderson,Watership Down,0,39,2
Douglas Anderson,The Five People You Meet in Heaven,0,39,3
Douglas Anderson,Speak,0,39,4
Douglas Anderson,I Know Why the Caged Bird Sings,0,39,5
Douglas Anderson,Thirteen Reasons Why,0,39,6
Douglas Anderson,Foundation Series,0,39,7
Douglas Anderson,The Sisterhood of the Travelling Pants,0,39,8
Douglas Anderson,A Great and Terrible Beauty,0,39,9
Douglas Anderson,The Da Vinci Code,4,39,10
Douglas Anderson,The Princess Diaries,0,39,11
Douglas Anderson,Ender's Game,0,39,12
Douglas Anderson,The Hunt for Red October,0,39,13
Douglas Anderson,The Hunger Games,0,39,14
Douglas Anderson,The Great Gatsby,5,39,15
Douglas Anderson,Ranger's Apprentice Series,0,39,16
